,time,O,C,H,L,volume,amount,r_1,r_5,r_10,k,rsi
165,2016/7/25,6182.199000000001,6208.0080000000025,6241.3380000000025,6166.63,12838,16074564960.0,0.016085997311858998,-0.04181888940864782,-0.0066597852322355326,63.70394046,57.6713648
166,2016/7/26,6202.649,6307.87,6310.146,6202.649,13614,17216333760.0,-0.045150740265731584,-0.04805282924346885,-0.014742060315130144,67.75810184,67.89863395
167,2016/7/27,6304.584,6023.065,6330.848000000001,5964.2890000000025,21142,26209027240.0,0.003150721435016867,0.0014985725706097876,0.029341539564989017,59.11739792,38.24799852
168,2016/7/28,6032.722,6042.0419999999995,6074.109,5977.9169999999995,16001,19487583280.0,-0.002835961749355635,0.0077356297754965124,0.011439013499078587,52.77316332,40.20534525
169,2016/7/29,6056.483,6024.906999999997,6069.1,6003.62,13129,15977017120.0,-0.012699117181393759,0.0072598630983018815,0.0248963179016706,46.73380905,38.95120316
170,2016/8/1,6007.513000000001,5948.396,6022.977,5885.255,15128,18095261360.0,0.009475327466429654,0.03669358933063652,0.06480822729354269,41.30652519,33.67456619
171,2016/8/2,5966.9119999999975,6004.759,6019.607,5950.744000000002,12504,15085193280.0,0.0045517230583274745,0.03499224531742238,0.06125974414626805,38.89195312,40.36924022
172,2016/8/3,5990.513000000001,6032.0909999999985,6045.8269999999975,5984.422,13145,15923572800.0,0.00939806776787693,0.027801304721696132,0.05513179426504017,37.90211783,43.48145893
173,2016/8/4,6034.512,6088.781,6091.672,6013.915,12398,15103598480.0,-0.0033067374241247983,0.0036749556274070783,0.04340721073725603,39.19765045,49.6172328
174,2016/8/5,6077.903,6068.647,6089.3859999999995,6051.375,11856,14493471800.0,0.016151376081027742,0.017509339396409085,0.0454687840634,39.52418211,47.55448559
175,2016/8/8,6063.359,6166.6640000000025,6167.398,6012.165,15179,18643313680.0,0.007818652029687241,0.02711952524087564,0.02520260549301847,43.46245505,57.28102179
176,2016/8/9,6156.678000000001,6214.879,6218.404,6153.727,12441,15523766360.0,-0.002427722245276173,0.0253794160755182,0.005863509168883225,48.54775122,61.25726888
177,2016/8/10,6213.74,6199.791,6236.4969999999985,6190.974,11340,14209051560.0,-0.014296288374882463,0.026591218962058502,0.008808845330431345,52.22115643,59.31365836
178,2016/8/11,6195.265,6111.156999999997,6198.321,6110.058000000001,15347,19056886360.0,0.010431412578665629,0.03958677546657715,0.017458396176043528,51.96711977,49.0322101
179,2016/8/12,6116.406,6174.905,6206.0509999999995,6088.939,16067,19872934040.0,0.02574873621537499,0.027478317480188016,0.006886745626046157,57.05001842,55.3014103
180,2016/8/15,6181.525,6333.901,6379.485,6175.467,20560,26016077720.0,0.0061112417134401905,-0.0018663064042207028,-0.011084638045337422,62.67114266,66.77017315
181,2016/8/16,6353.066999999999,6372.609,6397.066,6348.399,15863,20368762560.0,-0.0012487820922326381,-0.01903286393375157,-0.016790140427570748,68.09619859,68.95201478
182,2016/8/17,6361.956,6364.651,6381.558000000001,6333.611,15256,19570909480.0,-0.001818324366881925,-0.017321766739448775,-0.012877846719325185,72.20304987,67.92055549
183,2016/8/18,6346.59,6353.078,6392.268,6310.601,16393,21049601080.0,-0.0013374619357735412,-0.02128574527181936,-0.022136828793854042,75.05920218,66.297998
184,2016/8/19,6337.971,6344.581,6374.669,6305.178000000001,14347,18347974920.0,-0.003546491092161989,-0.02004088213232676,-0.021583931232023013,76.9433395,65.0151198
185,2016/8/22,6391.269,6322.08,6426.361,6309.986999999999,11716,14861239680.0,-0.01119251891782455,-0.009235568040898064,-0.012664186470275654,76.58999493,61.47149663
186,2016/8/23,6276.138000000001,6251.32,6301.058000000001,6177.722,12115,15270681480.0,0.0004933358074775795,0.002286237146714528,0.0194274169295445,73.44825787,51.53421989
187,2016/8/24,6270.026,6254.404,6302.733,6238.7869999999975,11609,14653942280.0,-0.005844841490891792,0.00452225343933645,0.01637022488473714,69.37988154,51.91535518
188,2016/8/25,6222.744000000002,6217.848000000001,6222.925,6129.144,12934,16077101960.0,-6.722583118798895e-05,-0.0008695934670646597,0.028290334533748605,64.18391606,46.98785833
189,2016/8/26,6234.294,6217.43,6314.495,6201.615,13371,16852079160.0,0.007440694949520751,-0.0015746055846225793,0.02270713140316809,59.83329808,46.93055822
190,2016/8/29,6221.0,6263.691999999999,6284.7109999999975,6219.579000000002,11241,14164741920.0,0.00030652848192409094,-0.00346057884072197,-0.01624632884247802,58.49285441,53.9261697
191,2016/8/30,6262.571999999999,6265.611999999999,6312.1759999999995,6238.741,11842,14958681400.0,0.0027253522880128765,0.017102080371398782,-0.013535948284062228,56.39659101,54.20800794
192,2016/8/31,6262.198,6282.688,6287.154,6210.624,12464,15681154920.0,-0.011181042254525498,0.011794633125184613,-0.023804938268460918,55.60725438,56.84903973
193,2016/9/1,6274.547,6212.441,6291.16,6202.023,11136,14042307800.0,-0.0007728041199907534,0.02918530735342208,-0.005951122916096837,51.01032053,44.87190889
194,2016/9/2,6216.321999999999,6207.64,6264.621,6186.535,12352,15494221040.0,0.005537692263082153,0.024320031445122355,-0.0070532440669885095,46.91032264,44.15661928
195,2016/9/5,6229.076,6242.016,6288.524,6229.076,12166,15329413720.0,0.020946918431481144,-0.012830149746492051,-0.012014868273326979,45.42131777,50.51124605
196,2016/9/6,6242.368,6372.767,6376.979,6183.75,16220,20542840800.0,-0.002507074242632731,-0.030122864997261058,-0.025098830696305016,51.51244098,66.71734583
197,2016/9/7,6423.363,6356.79,6423.363,6349.348000000001,12780,16428737880.0,0.005814727244411197,-0.03518458215545898,-0.0212925076964946,55.82253036,63.84332301
198,2016/9/8,6352.311,6393.753000000002,6397.611,6350.843000000003,11439,14691759560.0,-0.005496458809090832,-0.03414004263223811,-0.04208013665839143,61.50811997,67.48845735
199,2016/9/9,6381.405,6358.61,6399.113,6354.924,13045,16764540640.0,-0.03093128844197071,-0.030628392054238257,-0.029852279035826938,64.25536066,60.91937636
200,2016/9/12,6249.0419999999995,6161.93,6257.794,6160.269,18018,22556016080.0,0.003062514504384046,0.0008258776065291136,-0.000187441272458573,53.6513561,37.77143129
201,2016/9/13,6191.071999999999,6180.8009999999995,6206.839,6168.079000000002,15887,19824185680.0,-0.007712916173809765,0.00518007293876647,0.00629449160392005,46.01013922,40.22318582
202,2016/9/14,6138.78,6133.129,6173.8009999999995,6128.37,16586,20610238360.0,0.006903653909774334,0.014398686217100637,0.0170819821334266,38.61065912,36.17285127
203,2016/9/19,6131.7130000000025,6175.47,6178.87,6131.7130000000025,14320,17829478880.0,-0.0018806665727467687,-0.008220750809250117,0.03159014617510891,34.83662936,42.0077664
204,2016/9/20,6169.776999999999,6163.856,6179.017,6150.189,8155,10116699640.0,0.0005131528056464112,0.0008006351868052078,0.0299507321391027,31.0354308,40.85524184
205,2016/9/21,6146.435,6167.019,6184.988,6139.767,9582,11930302440.0,0.007426440554180225,-0.001012482692205196,0.02816579614883634,28.04647014,41.34826944
206,2016/9/22,6197.073,6212.818,6250.4969999999985,6197.073,10722,13470303600.0,0.0013874541311205142,0.001108675644449897,0.029534423831504505,28.14324511,48.3603601
207,2016/9/23,6228.906999999997,6221.438,6231.748000000001,6208.795,8295,10398752600.0,-0.015548656114550957,0.0026452083907290143,0.01711581791862277,28.71090813,49.63532018
208,2016/9/26,6213.467,6124.703,6219.135,6110.144,12001,14936423720.0,0.00719838986478197,0.04014088519884142,0.03844741532773089,24.70045435,37.84033891
209,2016/9/27,6156.22,6168.791,6173.895,6098.047,11294,13973435440.0,-0.0012994442509075975,0.029126777029729264,0.027809663190080616,24.50001824,44.59141172
210,2016/9/28,6160.844,6160.775,6174.903,6141.672,8958,11125345080.0,0.009565517325336585,0.029207851284944037,0.026968522629052343,23.88923163,43.62232451
211,2016/9/29,6167.28,6219.706,6229.505,6167.28,11122,13916681400.0,0.002924414755295557,0.028394268153510836,0.02562387997117557,32.60057615,52.21187115
212,2016/9/30,6206.049,6237.895,6243.653,6201.424,9091,11399622480.0,0.021266629207448928,0.014432432735722587,0.012553273179493977,42.45609399,54.61298218
213,2016/10/10,6258.989000000001,6370.554,6412.2559999999985,6115.187,92259,118000000000.0,-0.0034668884370180893,-0.0016281158593114975,0.013260542175766795,49.83473536,67.86216861
214,2016/10/20,6373.968000000003,6348.468000000003,6482.3809999999985,6297.443,77728,99847841960.0,-0.0012207669629901259,-0.0012798363321670676,0.01962126925740188,52.38846763,64.34413947
215,2016/10/31,6343.305,6340.718000000003,6346.42,6295.854,9217,11731917360.0,0.008767461350591468,-0.0021757788313565094,0.017323432456702682,54.18049864,63.05375303
216,2016/11/1,6339.79,6396.31,6402.8409999999985,6336.515,9847,12623224600.0,-0.010691633144734966,-0.002693896949960175,0.013900827195679972,58.08460819,68.2001062
217,2016/11/2,6386.696,6327.9230000000025,6389.729,6326.486,9207,11790975280.0,0.005097881247922755,-0.0018524245633204863,0.003073836391498302,58.37242651,57.17784254
218,2016/11/3,6320.123000000001,6360.182,6411.6669999999995,6318.517,11728,15036313600.0,-0.0031192503610744213,0.014912938025987331,-0.003394242491802867,60.01118855,60.56042096
219,2016/11/4,6360.094,6340.343000000003,6398.343000000003,6328.919,8990,11526514480.0,-0.0021167624527570804,0.02092788986337168,-0.0008857564961392301,60.51650418,57.4222203
220,2016/11/7,6350.159000000002,6326.922,6368.891,6319.061,8844,11316415040.0,0.00824366097764459,0.01954172977002089,0.009379758435460444,60.35559808,55.24355219
221,2016/11/8,6346.416,6379.079000000002,6398.484,6339.8830000000025,10252,13149390280.0,-0.009856908810817456,0.01663954937695544,-0.00043329138892950425,62.2741963,61.61141167
222,2016/11/9,6368.515,6316.201,6382.945,6224.525,14934,19035331120.0,0.021979984487510755,0.004935403417338962,0.0038643482055115658,61.01904179,51.64565479
223,2016/11/10,6355.291,6455.031,6518.316,6355.291,80546,105000000000.0,0.0027888324626172065,-0.018038178282954783,-0.05088914367723408,64.89946001,65.50499292
224,2016/11/21,6481.435,6473.033,6538.719,6375.403,62154,81082558040.0,-0.003471633776623827,-0.02136649079341948,-0.05349995898367901,68.16470006,66.88940057
225,2016/11/30,6464.3809999999985,6450.561,6502.755,6423.722,10006,13026700400.0,0.005373641145320612,-0.009967195101325276,-0.04952763023247122,68.79417327,63.32056907
226,2016/12/1,6455.413000000001,6485.224,6505.416,6450.807,8525,11123379120.0,-0.021256012128494,-0.016793406056598903,-0.0439623982147725,71.15746024,66.42879521
227,2016/12/2,6465.0019999999995,6347.374,6474.108,6345.019,9704,12556792760.0,-0.0013832491988024884,-0.0010657950831319248,-0.008889345420641667,65.8145049,48.16732624
228,2016/12/5,6306.0769999999975,6338.594,6398.106,6306.0769999999975,8932,11453130040.0,-0.0006100722021319222,-0.03345442222675882,-0.008712657728196451,60.89630014,47.23686005
229,2016/12/6,6353.184,6334.727,6383.078,6327.687,8986,11517507680.0,0.008136104365665635,-0.03283503772143617,-0.01184076283003195,56.59266813,46.78901872
230,2016/12/7,6342.004,6386.267,6396.89,6318.668000000002,10234,13115305120.0,-0.001558343865046705,-0.03995871140370422,-0.014200940862635372,55.74028777,53.41181948
231,2016/12/8,6380.044,6376.315,6394.441999999999,6368.187,8991,11584564720.0,-0.0055997860833411186,-0.027633045105205627,-0.017889015834380798,54.50205917,52.00573896
232,2016/12/9,6358.467,6340.609,6380.104,6340.609,9229,11872895240.0,-0.0337615834693482,-0.00783189753539456,-0.01999003565745825,51.57614929,47.0105546
233,2016/12/12,6337.665,6126.54,6368.355,6014.504,76602,94823769760.0,3.0359713639296307e-05,0.025598135325975255,0.004482301592742435,46.5421489,28.52865399
234,2016/12/20,6091.418000000002,6126.726,6166.406999999997,6022.766,57800,71420462640.0,0.000710656882648297,0.021707025905842763,-0.0039185692325719975,42.35306217,28.55610896
235,2016/12/30,6133.815,6131.08,6156.16,6110.566,7292,9018080200.0,0.01126033260045546,0.02682985705617935,-0.03570741207095653,39.00058577,29.27162283
236,2017/1/3,6150.845,6200.118,6217.77,6143.536,7618,9514265240.0,0.014650043757231624,0.010020938311173979,-0.03819120861893273,38.80216067,39.9920852
237,2017/1/4,6199.364000000001,6290.95,6297.159000000002,6191.996,8955,11262558360.0,-0.0012052233764374895,-0.012254111064306688,-0.05128589481715794,41.72059062,50.98787756
238,2017/1/5,6285.642,6283.368,6296.82,6274.739000000001,6882,8705262600.0,-0.003763745812755252,-0.02058879887347044,-0.051812499283823685,44.51700147,50.12535021
239,2017/1/6,6282.831,6259.719,6286.178000000001,6247.069,6947,8767696640.0,0.005728212400588585,-0.025081157796380205,-0.03374448597453013,47.75155586,47.3166741
240,2017/1/9,6257.855,6295.576,6301.901,6252.05,7198,9109395400.0,-0.005293717365972586,-0.060903243801679184,-0.030306996532168014,52.0437604,51.91275643
241,2017/1/10,6293.91,6262.249,6299.2019999999975,6258.3719999999985,6878,8713767760.0,-0.007727096127924668,-0.047733809371042164,-0.03105098503748408,54.16800773,47.57314104
242,2017/1/11,6260.491,6213.86,6292.038000000001,6211.7959999999985,8544,10766743440.0,-0.009633142684257363,-0.039516017419124284,-0.01826610190767087,53.88511749,41.85763406
243,2017/1/12,6215.863,6154.001,6233.503000000002,6148.819,8333,10420444600.0,-0.008333277813896917,-0.031880072817667804,-0.003734643527032279,51.263537,35.86167261
244,2017/1/13,6162.599,6102.718000000003,6176.346,6097.473000000001,10558,13071457040.0,-0.03122592261349795,-0.008886204474793111,0.0014000319202032536,46.87456451,31.51111955
245,2017/1/16,6105.099,5912.155,6110.878000000002,5794.279,15804,19004574760.0,0.008655557914161704,0.032580505754669836,0.03841847854124265,42.93233972,20.9078313
246,2017/1/17,5892.356,5963.328,5968.706,5866.035,14175,16936272440.0,0.0008359426145936753,0.01751907659615566,0.025765310913637474,41.32730679,28.20608884
247,2017/1/18,5948.733,5968.313,5998.021,5935.193,13731,16557201720.0,-0.0017596262126333534,0.022124174787749886,0.034212515328870964,40.15345101,28.92484268
248,2017/1/19,5953.275,5957.811,5980.4659999999985,5918.059,14555,17486624560.0,0.015219851720707587,0.029072254893617862,0.04121799097017352,38.83042748,28.25443566
249,2017/1/20,5948.429,6048.488,6067.547,5941.876,15503,18799865440.0,0.009306127415644959,0.010378461526252415,0.02600468083924426,40.70509037,41.43870428
250,2017/1/23,6089.8409999999985,6104.776,6193.6359999999995,6088.574000000001,8485,10350635120.0,-0.006056897091719608,0.005653770097379548,0.021560823853323988,44.11540376,48.09919585
251,2017/1/24,6061.073,6067.8,6078.285,6043.174,7287,8863302680.0,0.005365536108639011,0.008104255249019443,0.02690398496984088,45.74330487,44.36979025
252,2017/1/25,6052.941,6100.357,6102.3809999999985,6036.875,7050,8616507400.0,0.00502609929222176,0.011826684897293705,0.011671120231160294,48.22254536,48.33762115
253,2017/1/26,6099.974,6131.018,6138.916,6099.693,5750,7071987720.0,-0.003222303376046248,0.011802607658304064,0.01530904003217746,51.46062311,51.96734456
254,2017/2/3,6129.659000000002,6111.262,6142.102,6029.373000000001,6505,7977127440.0,0.0045864503927340134,0.015465709046674716,0.009550891452534743,54.91199768,49.44896311
255,2017/2/6,6110.59,6139.291,6149.512,6095.169,8030,9887218320.0,-0.003634947423081885,0.01581762454329001,0.032864869901101074,60.15864389,53.07828878
256,2017/2/7,6136.387,6116.975,6149.873000000001,6095.2890000000025,8532,10505561680.0,0.009077853023757585,0.01864859673286229,0.02695253781485136,63.59951862,49.87122771
257,2017/2/8,6114.369000000002,6172.504,6183.052,6092.534000000002,9766,12047344840.0,0.005002183878698207,-0.00015374635642190175,0.02531274179814213,68.59117722,57.12337958
258,2017/2/9,6165.044,6203.38,6214.893,6165.044,9107,11368529760.0,0.0003864022516755422,0.0034655300819876425,0.021151211113941082,73.17954788,60.68157375
259,2017/2/10,6199.3769999999995,6205.776999999999,6214.779,6184.858,9624,12028431560.0,0.0049345956195333005,-0.005824733953540232,0.022975849760634416,77.13777711,60.96449686
260,2017/2/13,6197.83,6236.4,6248.8830000000025,6194.555,9521,11954280120.0,-0.0008581874158166494,0.016781797190687137,0.007286575588480534,80.27047575,64.62316845
261,2017/2/14,6234.34,6231.0480000000025,6237.227,6205.854,8777,11021075960.0,-0.009547832082179495,0.008151919227712589,0.012752429446860194,82.20457736,63.45382426
262,2017/2/15,6222.823,6171.555,6240.433000000001,6166.328,11284,14124659680.0,0.008640123923387269,0.0254704041363966,0.02556341149029696,79.29922242,51.74474755
263,2017/2/16,6165.227,6224.878000000002,6227.529,6162.993,12163,15222296080.0,-0.008875354665585493,0.01762460244200759,0.015108569196054775,80.92673194,59.31485351
264,2017/2/17,6241.1169999999975,6169.63,6267.934,6158.6330000000025,14165,17682558520.0,0.02778578293998194,0.0289693223094415,0.025089348956096144,77.23776483,50.14540839
265,2017/2/20,6247.264,6341.058000000001,6342.92,6246.87,11935,14885504280.0,-0.009338347007707571,-0.009338504710097471,0.006983850329077552,80.93249563,67.61914079
266,2017/2/21,6247.8769999999995,6281.843000000003,6301.187,6242.569,11014,13899397800.0,0.007466598576245638,0.004563310480697982,0.016478125925783085,80.04489019,59.51331687
267,2017/2/22,6288.2019999999975,6328.7469999999985,6333.155,6278.611999999999,10681,13538952880.0,0.0009230895151916412,9.069725808292287e-05,0.005206085817619242,82.42733178,63.42076161
268,2017/2/23,6323.694,6334.589,6342.227,6285.249,11836,15030351160.0,0.002173937409356745,-0.002472457171254561,-0.005738651710474156,84.80156603,63.90883565
269,2017/2/24,6323.485,6348.36,6350.361999999999,6313.194,10045,12782938920.0,-0.010477981714962607,-0.003770737639327338,-0.006461826361453828,87.160608,65.14224417
270,2017/2/27,6343.366,6281.842,6345.078,6268.413000000001,11149,14141295440.0,0.004563470396103622,0.01647621828119859,0.01566976692505152,83.3441829,54.93950022
271,2017/2/28,6282.2580000000025,6310.509,6319.852,6280.618,10954,13895764920.0,0.002981059055616575,0.01186069142758528,0.007405583289715498,82.65580082,58.11973561
272,2017/3/1,6305.861,6329.321,6373.8009999999995,6297.334,13062,16667316520.0,-0.0016421982705570207,0.005114924649895273,0.0026225561952064307,82.10113086,60.19378652
273,2017/3/2,6339.9119999999975,6318.927,6353.293000000002,6292.25,12110,15396662200.0,0.0008696096663246612,-0.0032742900812116533,0.017278882949589416,80.83379857,58.39617972
274,2017/3/3,6309.098000000001,6324.422,6343.239000000001,6273.687,12770,16232002440.0,0.00963265892124232,-0.002701274519631821,0.006169891888934774,80.20332473,59.12223168
275,2017/3/6,6329.865,6385.343000000003,6405.795,6329.865,11941,15339510760.0,2.0359125577138874e-06,-0.0007933794629359178,0.003030377538058559,82.12364814,66.42934925
276,2017/3/7,6386.665,6385.356,6391.8719999999985,6354.521,10345,13277403000.0,-0.003705509919885447,-0.004402886855486286,-0.001045047449194511,83.01605643,66.4307897
277,2017/3/8,6378.043000000002,6361.695,6378.603,6338.927,10266,13161293320.0,-0.009975014520501304,-0.0024796850524898845,0.00026313741856547475,81.3437546,61.06533952
278,2017/3/9,6344.182,6298.236999999999,6349.85,6271.015,13780,17507477680.0,0.00144500754735039,0.020620691155318657,0.013414706369417427,71.40459749,49.10002145
279,2017/3/10,6290.403,6307.3380000000025,6327.399,6290.403,11701,14894894920.0,0.011564149566742496,0.008895194771550147,0.02513088723008012,64.2260656,50.65987897
280,2017/3/13,6299.195,6380.276999999999,6383.88,6256.733,15660,20025866000.0,-0.0036103448173174704,0.00382679310004896,0.006896722509069844,67.33521281,61.34146896
281,2017/3/14,6370.989000000001,6357.2419999999975,6388.7959999999985,6348.102,12704,16338385920.0,-0.001780960989057709,0.003372688974244118,0.008732560440518126,67.3506186,56.96031039
282,2017/3/15,6343.739000000001,6345.92,6365.3809999999985,6335.956,14808,18993589000.0,0.012951786344611941,0.002749640714033666,0.007215974988654042,66.09754056,54.79623211
283,2017/3/16,6349.722,6428.111,6429.809,6349.722,19018,24540975760.0,-0.010060187199629823,-0.007060394570037795,-0.016697907052320698,71.58443848,65.50068944
284,2017/3/17,6416.431,6363.443,6622.674,6348.397,20043,25926192280.0,0.006482339827668764,0.016092546126365796,-0.0047037429265887505,64.51377181,54.15034725
285,2017/3/20,6397.269,6404.693,6411.5369999999975,6365.108,11302,14433854760.0,-0.0040610845828206454,0.00305822621006183,0.01276329716350181,60.50026773,59.2212372
286,2017/3/21,6363.686,6378.683000000001,6378.896,6335.878000000002,10161,13000199200.0,-0.0024008090698346826,0.005341855050642695,0.016266994299606798,55.97106381,54.91306798
287,2017/3/22,6352.483,6363.369000000002,6373.7419999999975,6303.663000000001,12003,15338344320.0,0.0030419420907382647,0.004454087135289332,0.020825446394826308,51.49925594,52.38869421
288,2017/3/23,6367.8830000000025,6382.726,6409.358,6315.92,14699,18867022360.0,0.013022805616283715,-0.009706040961181793,0.015830696790055,48.6543578,55.31008338
289,2017/3/24,6378.01,6465.847,6470.87,6378.01,13947,18031867240.0,-0.006428701452416058,-0.020466924132290825,0.011484032950362094,50.06932891,65.52815778
290,2017/3/27,6461.604,6424.28,6469.349,6409.312,12707,16430793120.0,-0.0017936640370594273,0.009675481143412237,0.01169173821813493,49.35531568,58.05979424
291,2017/3/28,6427.094,6412.757,6440.25,6401.7980000000025,10998,14189818920.0,-0.0032817398195503235,0.010867088835581969,0.021423546845763846,48.23549328,56.0669478
292,2017/3/29,6418.86,6391.7119999999995,6433.464,6351.89,13455,17319299120.0,-0.011098278520684271,0.016298763148277114,0.010116694869856538,44.79634701,52.37339018
293,2017/3/30,6392.444,6320.775,6402.945,6311.601,16099,20535563800.0,0.002014942787870139,0.02578702769834405,0.01011727201173915,38.22430223,41.90499359
294,2017/3/31,6329.531999999997,6333.5109999999995,6345.049,6308.4,11551,14686628840.0,0.02414569107087689,0.03261855864780217,0.004568871831121918,33.41298805,44.15940052
295,2017/4/5,6355.293000000002,6486.438,6494.893,6355.293000000002,15284,19809502880.0,-0.0006155921015510196,0.0019969357604280686,-0.030476973648711343,37.39320047,63.36399828
296,2017/4/6,6495.683000000001,6482.445,6497.1669999999995,6463.73,10892,14183752840.0,0.002073908841494284,0.010442973291713224,-0.028704447164611475,46.55964848,62.73027454
297,2017/4/7,6477.81,6495.889,6520.649,6455.141,10911,14232392040.0,-0.0018657954284625078,-0.00608292413863601,-0.039768844572313326,53.56456133,64.09061346
298,2017/4/10,6495.513000000001,6483.769,6506.829000000002,6479.034000000002,9607,12540227080.0,0.008688156533645696,-0.01527583724836589,-0.05537643305922847,58.47105307,61.802774
299,2017/4/11,6487.943,6540.101,6554.816,6449.565,14685,19224396800.0,-0.006224674511907391,-0.027163647778528092,-0.06735782826595478,64.39727606,67.81096984
300,2017/4/12,6540.778,6499.391,6545.101,6489.02,12445,16326532560.0,0.007808423896946653,-0.03240919033798696,-0.05903137693977771,66.58232142,60.12237725
301,2017/4/13,6493.312,6550.141,6569.691,6490.103,11953,15727420120.0,-0.014315111689962037,-0.03874283011617609,-0.06369511740281615,70.90492129,65.59348254
302,2017/4/14,6546.319,6456.375,6549.566999999999,6443.45,15300,19962798840.0,-0.011097713500222624,-0.03389208340593595,-0.04743435751485933,68.52614451,51.03865927
303,2017/4/17,6449.026999999999,6384.724,6451.772,6368.656999999997,16027,20646865120.0,-0.0034889526939613736,-0.04072266866978128,-0.03818677205154065,61.9735111,42.86244
304,2017/4/18,6386.263000000001,6362.448,6420.484,6357.236999999999,15610,20077042280.0,-0.011583120207819398,-0.041316486987398524,-0.03829233653461698,55.09208982,40.58827812
305,2017/4/19,6341.861,6288.751,6352.557,6219.488,21078,26597754960.0,0.0012115283305062779,-0.02751388948298308,-0.03224233238046808,49.20640108,33.89491804
306,2017/4/20,6292.4969999999985,6296.37,6321.558000000001,6260.196,18761,23725241880.0,-0.009341096536575774,-0.02595797260961472,-0.04429520501495311,44.66425968,35.13894069
307,2017/4/21,6290.584,6237.555,6317.495,6228.659000000002,17645,22229356120.0,-0.01808945973221892,-0.014017351350008169,-0.05265476617039848,38.08005103,30.20284143
308,2017/4/24,6264.659000000002,6124.721,6270.8809999999985,6123.42,14937,18360138920.0,-0.00410581967733698,0.002643548987782432,-0.029762661842065725,31.78196367,23.17627329
309,2017/4/25,6097.379,6099.574000000001,6151.183000000001,6087.869000000002,13104,16081052400.0,0.00264756194448995,0.0031544825917349433,-0.05010645005700408,26.88985645,21.89890382
310,2017/4/26,6101.025,6115.723000000001,6147.12,6101.025,11658,14328115080.0,0.0028134040734021505,-0.004862221523113735,-0.05553717851511596,23.37170922,24.88968398
311,2017/4/27,6112.007,6132.929,6151.924,6002.522,16116,19643004160.0,0.002803228278038113,-0.0188259149910264,-0.05907813379218969,23.3085273,28.18596004
312,2017/4/28,6130.56,6150.121,6159.934,6122.0419999999995,11518,14178672960.0,-0.0014973689135548294,-0.03918670868426812,-0.054189340339807913,23.76107492,31.56209371
313,2017/5/2,6146.4569999999985,6140.9119999999975,6155.095,6123.986,9389,11555037080.0,-0.00359832546045274,-0.032320769292899565,-0.029729786064349936,24.0171851,30.69256865
314,2017/5/3,6135.507,6118.815,6168.529,6100.866,10869,13380261280.0,-0.005365091116498935,-0.05309345028408274,-0.02478600840195351,24.32865963,28.56800545
315,2017/5/4,6114.03,6085.986999999999,6177.3269999999975,6082.915,13423,16505558320.0,-0.01125799315706715,-0.05092255372875409,-0.030144987164776982,23.60213615,25.60565828
316,2017/5/5,6075.969,6017.471,6100.816999999999,6007.533,15101,18386176640.0,-0.018006401692671085,-0.04102454336713872,-0.02070803498679091,20.38023276,20.59200061
317,2017/5/8,6015.986,5909.118,6030.013000000001,5905.215,15314,18373748320.0,0.005637897229332788,-0.015614513028847962,-0.011670777263205766,17.13976867,15.27195981
318,2017/5/9,5916.911,5942.433000000001,5954.488,5869.718000000003,16628,19752676560.0,-0.024987576637380843,0.002677522826088093,-0.043509956275485186,16.98965891,22.22254794
319,2017/5/10,5941.26,5793.946,5971.079000000002,5793.946,17163,20357716200.0,-0.00308477158744655,0.029894652107562026,-0.01153721487911685,14.15804909,15.74576578
320,2017/5/11,5793.854,5776.073,5814.8269999999975,5656.145,21280,24583350360.0,-0.0009463176798493283,0.02189238259280991,0.0008995731182760178,15.63350285,15.14793203
321,2017/5/12,5780.17,5770.607,5800.321,5734.795,17091,19825246560.0,0.008013541729665596,0.02118563956963278,0.0021879847302025946,16.68825267,14.95260662
322,2017/5/15,5792.884,5816.85,5848.751,5792.884,16194,18938822520.0,0.024324849360048768,0.004006292065293086,-0.012958044302328579,19.04599689,24.24914484
323,2017/5/16,5804.9140000000025,5958.344,5968.3669999999975,5759.352,21065,24771755520.0,0.0014785987515995047,-0.04606414131174693,-0.05438423830513981,25.53556267,44.95948666
324,2017/5/17,5947.744000000002,5967.154,6006.547,5947.288000000001,16856,20237808800.0,-0.010830791362180498,-0.04022922820493657,-0.04158799990749378,31.22526556,45.99375723
325,2017/5/18,5924.684,5902.525,5984.945,5891.564,18305,21829570720.0,-0.0016372654076009438,-0.02054307266805298,-0.027256470747688426,33.89994019,39.81867801
326,2017/5/19,5907.1619999999975,5892.861,5929.68,5865.8009999999995,16440,19472088080.0,-0.008944212327424561,-0.018603527217085164,-0.020875598457184008,35.8197946,38.93922461
327,2017/5/22,5935.949000000001,5840.154,5969.72,5816.151,15500,18179774480.0,-0.02675888341300586,-0.016896643478921974,0.012659255218269735,36.74663517,34.29210224
328,2017/5/23,5796.0869999999995,5683.878000000002,5820.083000000001,5678.64,16572,19139299640.0,0.0076043152228108596,-0.008721862080783668,0.03800468623710769,31.85850576,24.52794987
329,2017/5/24,5676.36,5727.1,5739.307,5610.826,20333,23192906400.0,0.00945836461734558,-0.001415725236158105,0.03424368353966218,31.44589192,30.67017365
330,2017/5/25,5719.751,5781.269,5830.8409999999985,5660.196999999999,20455,23558354520.0,0.0003397178024409419,-0.006854204500776596,0.009873437821350318,33.38349451,37.80662229
