date,open,high,low,close,volume,amount
2012-05-30,51.8000,51.8000,50.6000,51.0000,3310185,169110403.0500
2012-05-31,50.9300,51.3900,50.7000,50.9800,2340336,119445697.8700
2012-06-01,51.1500,52.6000,51.1000,52.2000,2459508,127847699.8200
2012-06-04,51.8500,53.3600,51.6000,51.9300,5818784,306534042.1200
2012-06-05,52.0200,54.7800,51.8000,53.4400,5037261,270217751.4700
2012-06-06,53.7800,54.6500,53.5000,54.0500,3966507,214626101.1200
2012-06-07,54.2800,54.6000,53.2700,53.5000,2051699,110551382.7900
2012-06-08,53.7300,55.1200,53.6600,54.7000,4146755,226332540.5000
2012-06-11,55.2000,55.9900,54.6000,54.8300,3187859,176429754.3600
2012-06-12,54.8100,56.0000,54.5200,55.8000,2508353,139325238.2900
2012-06-13,56.0000,57.8000,55.6800,57.5000,3934181,224420928.2600
2012-06-14,57.5100,57.9700,57.2100,57.7400,2059722,118573293.1000
2012-06-15,57.5000,58.9000,57.2000,57.6200,2679697,155611646.3200
2012-06-18,57.3000,58.5000,56.7000,56.9600,2126967,122766227.8700
2012-06-19,56.9000,58.8400,56.8000,58.5500,3412346,198415929.4400
2012-06-20,58.3900,58.5500,56.6800,56.9800,2253464,128924446.4200
2012-06-21,56.6500,56.9100,55.5600,56.2000,1887570,105871568.0800
2012-06-25,55.9000,57.3500,55.5000,56.2000,2087216,118438259.5900
2012-06-26,55.9000,57.2600,54.6800,56.2800,3065596,170743077.1400
2012-06-27,56.2300,57.8000,55.8200,56.8600,2801745,160618168.5100
2012-06-28,57.2900,59.7700,56.8700,58.2400,3232645,188861211.8800
2012-06-29,58.2300,59.8300,57.5800,59.2800,2993860,177418953.0300
2012-07-02,59.5100,60.1400,59.0200,59.9000,2829852,169032782.2800
2012-07-03,60.0800,60.6900,58.5800,58.7200,4250721,252109733.1000
2012-07-04,59.1000,59.1700,57.4000,57.5800,3051172,176747930.6700
2012-07-05,57.4000,58.3000,57.0200,57.9500,1532534,88681981.7000
2012-07-06,57.9500,60.2900,57.9500,60.1800,3388840,202357048.2400
2012-07-09,59.7300,61.6900,59.1800,61.0000,3427528,208575839.7600
2012-07-10,60.2700,60.8500,59.3800,59.6000,1862718,111801145.3500
2012-07-11,59.0000,62.7700,59.0000,62.7700,4083962,251479074.8500
2012-07-12,62.4700,63.4700,61.2100,61.5000,4430376,275336080.4600
2012-07-13,61.1100,63.3000,61.0000,62.6800,2962038,183731453.4200
2012-07-16,63.0000,63.6900,60.3800,60.8300,3307324,204995121.5900
2012-07-17,60.5000,61.2500,58.6000,59.7500,3245268,192371629.8100
2012-07-18,59.6900,60.3400,58.1300,59.1900,1829224,107985995.3800
2012-07-19,59.1000,60.1800,58.5000,59.9300,1648730,98490206.6200
2012-07-20,59.6300,60.7400,59.3000,59.5000,1914115,114819870.7800
2012-07-23,59.0000,60.5300,58.7000,60.0000,1584688,95148936.9900
2012-07-24,59.9000,62.6000,59.6000,62.3600,2090602,127630710.4000
2012-07-25,62.2900,62.9000,60.9800,61.2300,1562215,96643225.0900
2012-07-26,61.0000,62.1000,60.3000,60.5600,1259938,77254606.2900
2012-07-27,60.2000,60.5000,58.5600,58.8000,3020141,178212444.9000
2012-07-30,58.2300,59.5100,58.2200,59.1100,1302293,76525547.7200
2012-07-31,59.0000,59.7900,58.7500,59.2000,1525996,90508884.2600
2012-08-01,58.7500,60.2900,58.6000,59.0100,1276983,76277856.9400
2012-08-02,59.1600,61.2600,59.1600,61.0800,2376834,144157460.3600
2012-08-03,61.1100,61.9000,60.6100,61.8300,2000447,122433346.6500
2012-08-06,61.7900,62.1700,61.0300,61.8900,2161477,133338052.9300
2012-08-07,61.9800,61.9800,60.7000,61.0000,1793418,109327237.9800
2012-08-08,60.8500,60.9800,59.8200,60.6100,1362478,82106679.9600
2012-08-09,60.6100,62.7000,60.2400,62.5400,1947029,119897664.4900
2012-08-10,62.5700,62.5700,61.5100,62.4300,1165882,72394921.6500
2012-08-13,62.1000,64.4800,61.6500,63.4500,2624839,167541262.8300
2012-08-14,63.5500,64.5600,61.6900,63.0500,2210298,140027111.0200
2012-08-15,63.0700,64.5500,62.5100,63.7500,1788941,113829432.3100
2012-08-16,63.7500,63.7500,62.3700,63.0000,1834428,115479679.3600
2012-08-17,62.8000,62.8000,60.7000,61.0200,2225678,136431428.6800
2012-08-20,60.3000,62.0200,60.2000,61.8600,1261504,77382921.8200
2012-08-21,61.9900,64.4000,61.5000,63.8200,1789297,113510864.8100
2012-08-22,63.8500,64.1900,63.0000,63.3000,1134208,72041633.0200
2012-08-23,63.7500,63.7500,61.3000,61.9500,1704946,105728878.3800
2012-08-24,61.8900,62.3000,60.8300,60.8600,1625348,99682731.6600
2012-08-27,60.4100,61.6500,59.8000,60.9600,1694918,103138076.1900
2012-08-28,60.9600,61.2900,60.0000,60.3000,1387737,84137378.3300
2012-08-29,60.1000,60.7500,58.6900,59.5000,1533601,91768443.1100
2012-08-30,59.1800,59.4000,56.8300,57.0000,3768153,218011366.7100
2012-08-31,57.0000,58.7600,56.7000,58.1000,2066887,120269989.5700
2012-09-03,57.7500,59.4500,57.7500,59.0100,1475496,87067997.5500
2012-09-04,59.2000,59.2000,58.0000,58.2700,1693775,99481751.4600
2012-09-05,57.5300,59.0100,57.5300,58.6000,915573,53483796.9600
2012-09-06,58.7000,59.3000,58.4000,58.9000,1470633,86736310.8900
2012-09-07,59.5000,61.5000,59.0000,61.0600,3447173,207875607.5200
2012-09-10,60.9900,62.0000,60.0000,61.8000,1466055,89216863.5900
2012-09-11,61.4000,62.5000,61.0400,62.3700,1868531,115991628.3500
2012-09-12,61.8000,62.8000,61.3100,62.0200,1046354,64894521.3500
2012-09-13,62.0200,62.2300,61.2100,61.2200,814350,50312939.5100
2012-09-14,61.8800,62.0600,60.8800,61.0000,1301804,79968089.8100
2012-09-17,60.8000,62.2000,60.8000,61.6300,1664422,102754074.7000
2012-09-18,61.4000,61.8900,60.1600,61.3400,1537029,94283503.1100
2012-09-19,60.9500,62.1600,60.8100,61.5800,1401056,86332331.1900
2012-09-20,61.2000,61.7900,60.5000,60.5200,1326171,81007056.9900
2012-09-21,60.4900,60.9900,59.6000,59.6000,985011,59133195.9600
2012-09-24,59.0000,61.4500,58.7000,60.8500,1047539,62883064.9200
2012-09-25,60.7000,61.4000,60.2500,60.5300,691105,42040229.8100
2012-09-26,60.1300,60.5500,59.7000,59.8000,776981,46636685.9300
2012-09-27,59.9300,62.2800,59.6000,61.0300,1155143,70484753.4300
2012-09-28,60.5700,62.2800,60.5600,62.2000,1710812,105065214.0900
2012-10-08,62.2000,62.8000,61.7200,62.4300,1123509,70028517.1100
2012-10-09,62.8100,64.4500,62.5100,63.7200,2150497,137264696.6400
2012-10-10,63.7700,64.0000,63.3100,63.6800,966653,61659437.8600
2012-10-11,63.6000,63.6500,62.8100,63.2000,863170,54502584.4300
2012-10-12,63.4000,63.9900,62.4100,63.1500,853559,53844717.3400
2012-10-15,63.4900,64.1800,62.2000,64.0000,1003578,63856008.8800
2012-10-16,63.9800,65.5000,63.6000,64.5100,2254398,146427647.3400
2012-10-17,64.9400,64.9400,63.8000,63.8300,940179,60224674.7700
2012-10-18,64.0500,64.8800,63.8400,64.0000,1263815,81285410.8100
2012-10-19,64.0200,64.1700,62.3300,63.0000,2093717,131555592.1700
2012-10-22,63.0000,63.3900,62.6200,63.1900,983822,62056378.9800
2012-10-23,63.1000,63.4400,61.3500,61.8600,2006800,124566589.6800
2012-10-24,61.5000,62.3800,61.3200,61.3200,980269,60539538.1800
2012-10-25,61.3200,62.0200,60.8900,62.0200,1622491,99477767.8500
2012-10-26,61.9700,62.0500,61.0100,62.0000,1380397,84965287.4700
2012-10-29,61.5000,62.5000,61.3600,61.7400,1021693,63211997.7100
2012-10-30,61.8000,62.5000,61.1000,61.2200,1348201,82898524.6100
2012-10-31,62.0300,65.6500,62.0300,65.5000,6301289,406223135.1000
2012-11-01,65.7500,66.1200,64.8900,65.5500,3012173,197350829.6900
2012-11-02,65.5500,66.6600,65.3200,66.1200,3580967,236480392.5100
2012-11-05,65.8500,66.6000,65.5000,66.1400,2505368,165520342.0500
2012-11-06,66.1400,66.5400,64.9000,65.8700,2346643,154691208.5900
2012-11-07,65.6200,65.9500,64.8800,65.8200,1791920,117296753.5900
2012-11-08,65.4700,67.6000,64.5000,66.3100,2225407,148313075.7600
2012-11-09,66.2800,66.2800,65.1100,65.3000,1716130,112418451.6900
2012-11-12,65.2800,66.3000,63.5000,65.2000,2340525,151961615.9500
2012-11-13,64.7000,64.9900,63.6000,64.3600,2065240,132739962.0700
2012-11-14,64.3600,64.7600,63.7300,64.0300,1272915,81580847.0800
2012-11-15,63.8500,65.8700,63.8500,65.4000,1619205,105295687.1300
2012-11-16,64.9700,65.5000,64.1500,64.4000,1873145,121300746.7000
2012-11-19,64.1500,64.5500,63.4000,63.9000,1411164,90333147.7800
2012-11-20,63.9100,65.1800,63.6700,64.6800,1075907,69502170.7200
2012-11-21,64.9400,65.5000,64.4100,65.2000,1758615,114172086.4500
2012-11-22,65.2000,66.0000,64.6800,65.0500,1444891,94325756.1500
2012-11-23,65.0600,65.5000,64.3100,64.7800,1261837,81788814.8500
2012-11-26,64.6200,64.7000,63.3500,63.3500,1524159,97302264.5400
2012-11-27,63.2600,63.8000,62.7000,63.0700,1728760,109258624.8900
2012-11-28,63.0700,63.3000,61.9000,62.0500,1985515,123731056.2700
2012-11-29,62.1200,63.3300,62.0500,62.8100,1088908,68296612.5400
2012-11-30,62.8100,63.5900,62.6100,63.1900,1112411,70358058.3900
2012-12-03,63.1900,63.6500,61.9200,62.6600,1418574,88473820.0900
2012-12-04,62.6600,63.1900,61.9800,63.1600,1706505,107198327.4500
2012-12-05,63.2700,64.9700,62.5100,63.6800,3059524,195329061.4300
2012-12-06,63.9400,64.4000,62.7100,63.2800,1848665,117010635.3600
2012-12-07,63.0000,63.7500,62.6200,63.5000,2337189,147672122.6800
2012-12-10,63.5000,63.9600,61.8300,62.2000,3255893,203082213.8200
2012-12-11,61.8200,62.4500,61.6100,61.9000,1955858,121261373.6400
2012-12-12,61.9000,62.2400,61.6800,61.8600,1187480,73514436.9400
2012-12-13,61.7600,62.7800,61.6100,61.9900,2263245,140722863.6300
2012-12-14,62.4500,63.8800,62.1000,63.6100,3416188,215012034.0000
2012-12-17,63.5000,63.5200,61.5200,62.1500,5030892,312296002.4800
2012-12-18,62.1400,63.3900,61.8700,63.3200,3353519,210053045.5600
2012-12-19,63.1600,63.8500,63.0000,63.7200,2902784,184643297.6900
2012-12-20,63.5800,63.8000,63.1300,63.6000,1282315,81311289.1100
2012-12-21,63.6500,64.1800,63.0000,63.9800,1536778,98178038.3700
2012-12-24,63.5000,65.0000,63.4500,64.6900,3257612,209691442.3400
2012-12-25,64.4500,66.0000,63.5700,65.5700,4321461,282844110.9200
2012-12-26,65.2500,66.3000,64.6000,65.6000,3128464,204344964.5300
2012-12-27,65.8000,66.1800,65.0600,65.7700,1788379,117339823.5200
2012-12-28,65.9000,66.8000,65.0000,66.7500,2300000,151400155.5900
2012-12-31,66.6500,68.0000,66.1100,68.0000,4796239,321797047.6100
2013-01-04,67.9300,67.9300,64.4000,65.1000,4597994,300723324.3600
2013-01-07,65.1000,65.6300,63.9800,65.0800,4064067,263138287.2300
2013-01-08,64.8000,67.6500,64.7100,66.8000,4577007,303675169.5000
2013-01-09,66.7700,68.3000,65.8800,66.6200,3388788,227908442.9400
2013-01-10,66.0000,67.8000,65.4000,66.3500,2507615,166803811.2200
2013-01-11,66.3200,67.3000,65.7500,66.8000,2565580,170964295.9800
2013-01-14,66.7200,68.2800,66.6100,68.0800,2153462,146257996.5000
2013-01-15,68.1800,70.4700,67.3800,70.0100,2974226,205830523.4000
2013-01-16,70.0200,73.5800,69.0000,72.0000,3932624,283282403.6800
2013-01-17,71.5100,73.3300,71.3000,73.0000,2185088,158877645.5700
2013-01-18,73.0200,74.0700,72.2300,73.0400,1665306,121677026.4800
2013-01-21,73.1800,73.1800,71.7000,72.8700,1971536,142709930.3800
2013-01-22,72.7800,72.7800,70.8000,70.9000,2276610,163157141.6700
2013-01-23,70.8600,74.0000,70.5100,73.8000,2315592,166563070.0400
2013-01-24,73.7900,75.5000,73.5000,74.7500,2376253,176852183.1600
2013-01-25,74.7500,77.4000,74.5000,76.6500,2389466,182439997.0000
2013-01-28,75.8800,78.5800,75.6100,77.2000,3411675,264362057.9200
2013-01-29,76.6000,77.3800,75.8000,76.4600,2052228,156875916.1100
2013-01-30,76.0000,76.3300,74.6000,76.1000,2703877,203755012.4900
2013-01-31,76.0000,76.6000,74.6500,76.5000,1896261,142918973.2700
2013-02-01,76.6200,77.4000,74.2100,75.9000,2865770,215497137.9600
2013-02-04,75.5000,75.7500,72.9000,73.9000,3141633,231596169.6100
2013-02-05,74.5500,76.2000,73.3000,75.3000,2139726,160700143.2900
2013-02-06,73.7900,75.4900,67.7700,75.3000,7641528,558810078.3700
2013-02-07,73.6000,77.2000,71.0000,75.5000,4457447,331930562.4900
2013-02-08,75.3000,78.2800,75.0200,77.5900,2624689,202958577.1100
2013-02-18,77.4000,77.7600,75.6300,76.1000,1594502,122341829.2300
2013-02-19,76.1800,76.7000,75.8000,76.0000,1749645,133261287.6100
2013-02-20,76.2200,79.7700,75.8000,79.0000,2210811,173904152.4900
2013-02-21,78.5000,79.3000,77.0100,77.9000,2104000,163938834.5600
2013-02-22,78.2900,79.2000,77.5100,77.7000,1175026,92044385.0500
2013-02-25,77.4000,78.6900,76.5100,77.2800,1542408,119171286.7500
2013-02-26,77.2700,78.5000,76.0000,76.0200,2313571,178924218.5700
2013-02-27,76.2600,76.8000,73.7700,75.5000,2307427,172955821.8600
2013-02-28,75.4000,77.3100,74.0100,75.9500,1772780,134146181.4700
2013-03-01,75.9500,77.0300,75.1500,76.9400,1410598,107296310.9700
2013-03-04,77.9000,79.2500,76.5000,77.0000,2017518,158056196.4700
2013-03-05,77.1000,79.9700,76.2000,79.7600,2835654,221588944.9200
2013-03-06,79.7500,80.2800,78.1200,79.3000,2242073,178504479.0200
2013-03-07,78.5600,79.3000,76.2000,78.8800,3070034,238689334.9700
2013-03-08,78.4400,78.5000,76.8900,77.0700,1499859,116224041.1300
2013-03-11,77.0000,77.3500,76.0100,76.6500,1003174,77086057.7300
2013-03-12,76.6500,77.5000,74.3000,75.2600,1453385,109494350.5700
2013-03-13,75.0000,75.5800,74.3000,75.2200,1302871,97692487.6500
2013-03-14,74.5500,78.3000,74.3900,77.8500,2096930,162401066.7100
2013-03-15,77.8300,80.3000,77.1400,77.8500,3451474,273367395.2000
2013-03-18,78.0100,80.3000,78.0100,79.5000,1708592,135504064.0000
2013-03-19,80.1000,80.2000,77.9300,78.5200,2385651,188463104.0000
2013-03-20,78.5300,84.3000,77.8900,83.9500,4295120,354089888.0000
2013-03-21,83.5300,84.3600,82.4600,84.0000,2579223,214278448.0000
2013-03-22,83.9700,86.9500,83.6100,86.9400,2778776,237854240.0000
2013-03-25,86.9500,87.2800,85.1000,86.0000,2180540,187162384.0000
2013-03-26,85.5000,86.2400,83.5000,85.9800,2290100,194224368.0000
2013-03-27,85.3100,87.0000,85.1000,86.2000,1101780,94786624.0000
2013-03-28,85.0000,87.0000,84.3700,85.4000,1839998,157863344.0000
2013-03-29,86.2600,86.4000,84.8100,85.5000,1188287,101550480.0000
2013-04-01,84.3000,84.7500,83.5000,84.3800,1795583,150988688.0000
2013-04-02,83.6600,84.4000,81.5000,82.0000,2711006,223756032.0000
2013-04-03,82.4900,83.2900,80.0000,80.8300,2017476,164147728.0000
2013-04-08,80.8300,83.3400,80.5100,82.8000,1837783,151182000.0000
2013-04-09,82.8000,83.4000,81.5100,83.0000,1583998,130341672.0000
2013-04-10,82.8000,83.0100,79.3100,81.5000,2061888,166395056.0000
2013-04-11,81.5000,82.0000,80.8200,81.5000,1020709,83264216.0000
2013-04-12,81.0800,82.6900,81.0800,81.8000,949502,77707488.0000
2013-04-15,81.4000,83.0000,80.5000,83.0000,1176499,96010544.0000
2013-04-16,82.9400,83.9900,82.0200,83.2200,1090849,90701768.0000
2013-04-17,82.9000,86.3500,82.5100,85.6600,1662062,140881600.0000
2013-04-18,84.8100,87.6000,84.1100,85.0000,1292263,110334192.0000
2013-04-19,85.2600,85.9800,84.6000,85.4500,1850054,157855744.0000
2013-04-22,88.5000,88.5000,85.4900,85.5400,2214334,192231328.0000
2013-04-23,85.3200,85.3400,82.2800,83.4800,1697583,141537840.0000
2013-04-24,83.3900,86.5000,82.8500,85.2500,1164025,98646784.0000
2013-04-25,85.1100,87.5500,84.4300,86.0700,1512642,131048784.0000
2013-04-26,86.2200,87.0000,84.5100,85.2000,1077459,92269080.0000
2013-05-02,84.5000,86.3800,84.1900,86.0000,1543899,132432576.0000
2013-05-03,86.0300,89.8500,86.0300,89.0400,2436070,216622688.0000
2013-05-06,89.5000,89.7800,87.6200,88.0000,1388727,123180304.0000
2013-05-07,87.9800,88.1700,86.3500,88.0100,1296836,112821392.0000
2013-05-08,88.5400,89.6200,87.9900,89.0300,1419027,126148648.0000
2013-05-09,88.7400,90.9500,88.5900,90.0000,1479897,133161120.0000
2013-05-10,89.0000,90.0000,87.7000,89.4000,1087392,96413520.0000
2013-05-13,89.4000,90.5000,87.7000,87.7400,1177788,104646144.0000
2013-05-14,87.5000,87.7000,84.9900,87.0500,1760063,151581520.0000
2013-05-15,86.7900,87.4500,85.4200,87.0300,1155532,99740880.0000
2013-05-16,86.2500,89.5000,85.4200,87.8800,2305666,202223696.0000
2013-05-17,87.3200,89.1000,86.8800,88.5000,1704881,150211216.0000
2013-05-20,88.2000,88.2000,84.3800,85.8500,2874880,246546880.0000
2013-05-21,85.7600,86.3800,84.0100,85.0000,2940483,250295008.0000
2013-05-22,85.4900,88.6800,85.1000,86.2000,2507843,216964384.0000
2013-05-23,85.5000,87.0100,85.1200,86.4500,1798645,154949392.0000
2013-05-24,86.6000,90.0000,86.5800,89.8500,3468756,308480576.0000
2013-05-27,89.1500,91.8600,88.5000,88.7000,2330839,209740496.0000
2013-05-28,88.5500,89.8800,87.7800,89.5000,1384327,122869336.0000
2013-05-29,89.9500,90.6000,89.0200,90.0000,1434940,129087056.0000
2013-05-30,89.9500,90.7500,89.6100,89.9800,1052604,94774744.0000
2013-05-31,90.8800,91.2000,89.9000,90.0000,1126261,101941992.0000
2013-06-03,89.8400,90.1100,87.6600,88.4800,1856392,164322000.0000
2013-06-04,87.5800,88.3400,86.5900,87.3800,1542366,134596224.0000
2013-06-05,87.3800,87.4000,86.0000,86.6000,1654502,143159792.0000
2013-06-06,86.6000,87.6900,86.1300,86.8800,1206136,104934904.0000
2013-06-07,87.0000,87.0800,83.9700,84.0000,2387818,204065680.0000
2013-06-13,82.0000,84.5000,81.0000,84.1900,2732176,226038416.0000
2013-06-14,84.0000,84.5000,82.9100,83.9000,2513781,210841040.0000
2013-06-17,83.6500,88.5000,83.6500,88.2000,3554166,308636608.0000
2013-06-18,88.1000,88.1000,86.0300,86.9100,1543898,134059728.0000
2013-06-19,86.5000,87.0000,85.8000,86.8900,826988,71469232.0000
2013-06-20,86.8000,86.9900,84.0900,84.0900,1701042,145517520.0000
2013-06-21,83.6000,86.9000,83.2400,86.7600,1600721,136258368.0000
2013-06-24,86.4000,86.8700,82.9100,83.7000,3151351,268759552.0000
2013-06-25,82.0000,84.6800,79.0800,82.2000,4855361,396354432.0000
2013-06-26,82.0400,85.4300,80.0000,85.0600,3209577,268815168.0000
2013-06-27,84.8400,85.4600,83.8000,85.1600,1864081,158121680.0000
2013-06-28,84.5000,85.4800,83.0900,84.0100,2585671,217103008.0000
2013-07-01,83.9700,88.4000,83.3100,87.9900,4028801,350686912.0000
2013-07-02,88.0000,95.0000,88.0000,93.9900,7003456,647773440.0000
2013-07-03,93.6000,97.3000,92.3000,95.7000,3137748,299033536.0000
2013-07-04,95.0000,95.9100,94.2300,95.7000,1409755,133849248.0000
2013-07-05,95.0100,96.2500,93.6000,93.9200,1095142,103378392.0000
2013-07-08,92.1900,95.0000,91.6600,93.5000,1456171,135791088.0000
2013-07-09,93.2000,98.0000,93.0000,94.5400,1753682,167504992.0000
2013-07-10,94.1500,95.9900,93.8800,94.7500,1143001,108392800.0000
2013-07-11,95.2500,97.4600,93.9300,96.8900,2091410,199512336.0000
2013-07-12,96.2000,100.2000,95.9700,99.9000,2816446,278504192.0000
2013-07-15,100.0000,103.0100,99.0000,102.9500,2285620,230408576.0000
2013-07-16,101.0100,103.9800,100.8000,101.2100,2067207,211725280.0000
